ca_id	site_id	part_id	clust_leg	clust_te
575	1081	1	2	7
21308	322	1	2	4
15997	5266	1	2	2
11805	2192	1	2	3
351	1040	1	2	1
232	1041	1	2	7
1657	115209	1	2	6
24892	14069	1	2	1
24911	14069	1	2	1
18372	1034	1	2	5
17660	2737	1	2	5
515	1126	1	2	7
16091	5265	1	2	5
180	281	1	2	1
340	1020	1	2	5
462	1062	1	2	1
236	1110	1	2	6
24923	14069	1	2	1
719	1058	1	2	6
611	1088	1	2	7
12256	5266	1	2	3
16004	5266	1	2	1
16089	5265	1	2	5
16170	12477	1	2	3
1738	6682	1	2	6
17728	2737	1	2	5
24092	5410	1	2	3
243	284	1	2	6
24063	5410	1	2	3
9347	13970	1	2	3
29609	1036	1	2	1
6827	2737	1	2	5
625	1082	1	2	1
49516	6216	1	2	1
1640	115206	1	2	2
9431	13201	1	2	3
15940	5266	1	2	1
6801	2737	1	2	5
18274	1029	1	2	7
126	1042	1	2	6
980141	1094	1	2	6
17751	120	1	2	3
347	1011	1	2	1
50286	271	1	2	3
18362	1014	1	2	4
953	1042	1	2	6
89	1042	1	2	4
30158	303481	1	2	1
123	1031	1	2	5
6799	2737	1	2	5
464	1072	1	2	6
24974	14069	1	2	5
29615	1036	1	2	4
9338	13970	1	2	3
20133	12007	1	2	1
30149	303481	1	2	3
1615	115204	1	2	7
138	1042	1	2	1
24972	14069	1	2	5
9904	2192	1	2	7
945	1059	1	2	6
16095	5265	1	2	5
17624	2459	1	2	2
24975	14069	1	2	1
24830	15292	1	3	1
18231	1015	1	3	1
487	1074	1	3	2
18247	1029	1	3	3
100	1042	1	3	4
30138	303481	1	3	5
18162	1014	1	3	1
734	1061	1	3	4
980092	1094	1	3	6
605	1088	1	3	1
50305	271	1	3	6
314	1059	1	3	3
2102	210	2	3	6
980025	1094	1	3	2
574	1081	1	3	6
76714	2113	1	3	5
530	1073	1	3	2
556	1079	1	3	2
18212	1015	1	3	1
21261	318	1	3	3
49519	6215	1	3	1
50177	274	1	3	1
175	285	1	3	3
50249	271	1	3	1
21262	318	1	3	1
121	1031	1	3	4
9381	14022	1	3	6
49488	6224	1	3	7
467	1070	1	3	4
18243	1029	1	3	3
584	1088	1	3	6
89	1031	1	3	1
146	275	1	3	1
3529	10807	1	3	6
50297	271	1	3	2
18202	1015	1	3	6
18305	1034	1	3	6
18232	1015	1	3	1
24903	14069	1	3	1
125	1042	1	3	6
228	279	1	3	1
98	307	1	3	4
18285	1034	1	3	6
18206	1015	1	3	3
49482	6212	1	3	5
94	302	1	3	3
607	1088	1	3	1
994	115132	1	3	4
591	1088	2	3	1
514	1067	1	3	4
483	1076	1	3	1
116	1042	1	3	4
21283	318	1	3	7
577	6685	1	3	2
49535	6213	1	3	2
604	1088	1	3	1
624	1082	1	3	6
366	1021	1	3	1
21327	1029	1	3	4
221	289	1	3	7
5194	1133	1	3	7
363	1048	1	3	1
583	1088	1	3	1
391	1044	1	3	7
3848	1057	1	3	2
291	1042	1	3	1
18217	1014	1	3	7
1807	6679	1	3	1
599	1082	1	3	1
533	1063	1	3	7
68	6687	1	3	6
15935	5266	1	3	6
18173	1029	1	3	3
49518	6215	1	3	7
76758	5254	1	3	5
331	1014	1	3	5
268	1042	1	3	1
179	1005	1	3	3
18291	1029	1	3	4
21270	318	1	3	7
272	1042	1	3	4
361	1011	1	3	1
177	281	1	3	7
218	290	1	3	6
18266	1029	1	3	6
233	1041	1	3	1
18356	1015	1	3	2
980037	1094	1	3	4
122	1042	1	3	4
49522	6224	1	3	6
18395	1014	1	3	4
50221	271	1	3	5
590	1088	1	3	1
97	307	1	3	2
18323	1029	1	3	4
206	281	1	3	7
810	1005	1	3	2
89	1005	1	3	3
24967	14069	1	3	1
112	1042	1	3	6
18234	1015	1	3	6
552	1080	1	3	4
15955	5266	1	3	5
18404	1014	1	3	7
207	281	1	3	7
24808	15292	1	3	5
63223	3115	1	3	2
233	1127	1	3	7
389	1013	1	3	3
18203	1015	1	3	2
980036	1094	1	3	6
12265	5266	1	3	1
364	1024	1	3	1
24929	14069	1	3	5
50179	274	1	3	2
46304	12007	1	3	1
30140	303481	1	3	1
178	1005	1	3	1
21275	318	1	3	4
50247	271	1	3	6
1786	115147	1	3	4
88	1005	1	3	3
275	1042	1	3	1
18252	1029	1	3	1
461	1065	1	3	2
18401	1014	1	3	6
292	1042	1	3	4
24886	14069	1	3	1
18236	1015	1	3	4
437	1055	1	3	7
24088	5410	1	3	1
18226	1015	1	3	1
770	6688	1	3	4
602	1082	1	3	1
49416	6208	1	3	7
18229	1015	1	3	4
616	1091	1	3	1
980073	1094	1	3	1
1060	1042	1	3	2
521	1067	1	3	3
576	6685	1	3	2
450	1064	1	3	1
9377	13367	1	3	5
95	1042	1	3	5
30141	303481	1	3	1
21323	1015	1	3	3
436	1035	1	3	7
49533	6213	1	3	6
50235	271	1	3	6
124	1031	1	3	1
359	1011	1	3	1
18246	1029	1	3	3
50273	271	1	3	6
18324	1029	1	3	6
50312	271	1	3	5
18184	1015	1	3	2
112	300	1	3	3
1788	115150	1	3	7
457	1077	1	3	1
18382	1014	1	3	4
211	290	1	3	1
126	303	1	3	1
544	1080	1	3	2
12277	5266	1	3	1
18304	1034	1	3	4
29912	5266	1	3	1
30142	303481	1	3	1
488	1074	1	3	6
690	1042	1	3	2
594	1089	1	3	6
16017	5266	1	3	5
18178	1014	1	3	4
118	1031	1	3	1
94	1042	1	3	5
49466	6227	1	3	4
49477	6224	1	3	2
6838	83	1	3	6
18376	1015	1	3	1
609	1088	1	3	7
49421	6208	1	3	1
222	1041	1	3	6
362	1048	1	3	1
21264	318	1	3	7
50327	271	1	3	6
24803	15292	1	3	1
831	1005	1	3	3
5361618	1018	1	3	1
944	1059	1	3	4
127	294	1	3	1
64002	11000	1	3	5
200	298	1	3	1
593	6678	1	3	2
49458	6214	1	3	2
278	1042	1	3	3
30160	303481	1	3	1
9424	12739	1	3	1
582	1088	1	3	1
87	303	1	3	1
215	290	1	3	7
2209	1032	1	3	5
18329	1034	1	3	4
980050	1094	1	3	4
18393	1034	1	3	6
948	1042	1	3	3
197	1033	1	3	4
188	1027	1	3	4
5353	1214	1	3	7
46391	12007	1	3	1
360	1011	1	3	1
18227	1015	1	3	4
523	1067	1	3	4
581	1088	1	3	6
18394	1014	1	3	4
49420	6208	1	3	7
314	1007	1	3	6
479	1076	1	3	2
622	1082	1	3	4
5192	1133	1	3	7
102	315	1	3	2
76718	2113	1	3	5
168	287	1	3	2
63224	3115	1	3	2
15973	5266	1	3	5
244	284	1	3	3
18233	1015	1	3	6
610	1088	1	3	6
18277	1029	1	3	7
111	316	1	3	4
586	1088	1	3	6
18186	1015	1	3	1
24900	14069	1	3	5
50320	271	1	3	1
45249	12007	1	3	5
980017	1094	1	3	6
9999969	1030	1	3	4
176	1005	1	3	7
482	1076	1	3	1
61129	12007	1	3	2
202	1033	1	3	6
18403	1014	1	3	6
18397	1014	1	3	1
980138	1094	1	3	5
9411	12072	1	3	5
589	6689	1	3	3
15969	5266	1	3	1
18384	1014	1	3	1
18402	1014	1	3	1
21334	1015	1	3	1
6826	2737	1	3	5
442	1055	1	3	7
16034	5266	1	3	6
49520	6224	1	3	2
578	1088	1	3	1
797	1003	1	3	2
264	1042	1	3	1
5240	1168	1	3	1
16162	13563	1	3	5
18369	1015	1	3	6
49462	6214	1	3	2
24079	5410	1	3	5
21333	1015	1	3	2
263	1042	1	3	1
540	1080	1	3	2
21279	318	1	3	7
24893	14069	1	3	6
18334	319	1	3	1
24902	14069	1	3	1
955	1042	1	3	3
18292	1029	1	3	4
580	1088	1	3	7
6833	2737	1	3	5
458	1077	1	3	1
18237	1015	1	3	6
251	305	1	3	1
18325	1029	1	3	4
9999965	1036	1	3	4
231	278	1	3	3
319	1025	1	3	1
64001	11000	1	3	5
445	1085	1	3	2
15981	5266	1	3	5
980120	1094	1	3	5
760	6662	1	3	2
30157	303481	1	3	1
267	1042	1	3	7
828	1005	1	3	3
537	1080	1	3	1
592	6678	1	3	2
577	1088	1	3	7
50315	271	1	3	1
99	307	1	3	3
18288	1029	1	3	3
68607	15997	1	3	4
12274	5266	1	3	4
980136	1094	1	3	6
18256	1029	1	3	1
9999971	1042	1	3	4
29610	1036	1	3	1
196	1033	1	3	6
18353	1014	1	3	1
50264	271	1	3	1
16020	5266	1	3	6
16160	13563	1	3	5
477	1076	1	3	1
551	1080	1	3	2
475	1076	1	3	2
18290	1029	1	3	4
46392	12007	1	3	1
5320	1186	1	3	7
217	290	1	3	5
841	6667	1	3	2
24070	5410	1	3	1
50313	271	1	3	5
21284	318	1	3	1
45252	12007	1	3	2
122	1031	1	3	3
120	1031	1	3	2
18367	1029	1	3	4
199	1033	1	3	4
585	1088	1	3	6
980018	1094	1	3	7
198	1033	1	3	4
15982	5266	1	3	5
49417	6208	1	3	2
18163	1029	1	3	2
84	1005	1	3	3
9999966	1036	1	3	2
596	1082	1	3	1
497	1065	1	3	4
49469	6216	1	3	1
50304	271	1	3	6
5107	1186	1	3	7
265	1042	1	3	1
49479	6224	1	3	2
980135	1094	1	3	4
115	1031	1	3	1
1711	115165	1	3	3
528	1073	1	3	4
459	1077	1	3	1
18289	1029	1	3	3
15971	5266	1	3	1
980159	1096	1	3	4
6831	2737	1	3	7
3806	5410	1	3	1
252	305	1	3	4
16161	13563	1	3	5
397	1037	1	3	7
49419	6208	1	3	1
758	6662	1	3	2
30136	303481	1	3	6
18228	1015	1	3	6
2101	210	1	3	6
18248	1029	1	3	3
24965	14069	1	3	1
21360	326	1	3	1
50287	271	1	3	5
294	1122	1	3	6
980103	1094	1	3	6
249	1041	1	3	2
1735	6682	1	3	4
18176	1029	1	3	2
18257	1029	1	3	6
24089	5410	1	3	1
574	6668	1	3	2
201	1007	1	3	6
365	1024	1	3	6
842	115210	1	3	4
3805	5410	1	3	5
95	309	1	3	4
50272	271	1	3	6
15930	5266	1	3	1
9443	12442	1	3	1
980098	1094	1	3	5
18272	1029	1	3	6
5208	1132	1	3	7
245	305	1	3	1
45251	12007	1	3	6
200	1033	1	3	1
12263	5266	1	3	1
18278	1034	1	3	7
469	1076	1	3	2
5352	1202	1	3	7
21267	318	1	3	7
61111	12007	1	3	2
3562	10708	1	3	5
49486	6224	1	3	2
24807	15292	1	3	1
358	1011	1	3	1
50326	271	1	3	6
600	1082	1	3	1
24804	15292	1	3	1
3599	15565	1	3	1
50174	273	1	3	6
266	1042	1	3	1
18235	1015	1	3	1
534	1063	1	3	7
176	1029	1	3	6
818	1005	1	3	3
223	297	1	3	4
107	302	1	3	1
980072	1094	1	3	1
6874	83	1	3	6
980122	1094	1	4	1
368	1048	1	4	2
18188	1015	1	4	3
517	1067	1	4	4
49460	6214	1	4	4
18264	1029	1	4	5
18213	1015	1	4	6
50257	271	1	4	6
18204	1015	1	4	6
18190	1015	1	4	7
526	1067	1	4	8
50172	273	1	4	6
224	1041	1	4	2
595	6678	1	4	3
50336	271	1	4	3
18259	1029	1	4	4
18309	1034	1	4	1
50263	271	1	4	1
180	1005	1	4	5
18172	1029	1	4	1
18200	1015	1	4	6
77778	1152	1	4	7
18301	1034	1	4	4
50175	272	1	4	5
50306	271	1	4	3
5108	1186	1	4	8
18389	1034	1	4	7
61112	12007	1	4	5
21282	318	1	4	8
559	1079	1	4	2
18198	1015	1	4	8
21266	318	1	4	8
18255	1029	1	4	4
50271	271	1	4	3
213	290	1	4	4
139	307	1	4	7
50248	271	1	4	6
18332	321	1	4	8
249	305	1	4	2
18263	1029	1	4	7
50266	271	1	4	3
18165	1029	1	4	1
61113	12007	1	4	5
371	1048	1	4	2
18208	1015	1	4	5
18398	1034	1	4	7
18364	1034	1	4	5
50260	271	1	4	5
50183	270	1	4	5
145	307	1	4	3
18377	1015	1	4	7
1819	6679	1	4	2
529	1073	1	4	2
18167	1029	1	4	7
18195	1015	1	4	7
50181	270	1	4	6
50256	271	1	4	6
1750	6683	1	4	4
18302	1034	1	4	7
50258	271	1	4	3
980100	1094	1	4	3
558	1079	1	4	2
15975	5266	1	4	5
18311	1034	1	4	7
50317	271	1	4	2
205	281	1	4	4
18260	1029	1	4	2
227	279	1	4	7
225	288	1	4	2
18258	1029	1	4	7
564	1079	1	4	1
980075	1094	1	4	1
219	310	1	4	7
140	313	1	4	7
18251	1029	1	4	4
578	6685	1	4	3
565	1079	1	4	1
61114	12007	1	4	5
18315	1034	1	4	7
18383	1014	1	4	4
531	1073	1	4	2
161	310	1	4	3
25000	15292	1	4	5
226	279	1	4	2
18390	1029	1	4	1
18175	1029	1	4	7
50259	271	1	4	4
115	1042	1	4	1
372	1048	1	4	4
18314	1034	1	4	1
18199	1015	1	4	7
143	293	1	4	2
18321	1034	1	4	5
9999963	1036	1	4	7
370	1021	1	4	5
50253	271	1	4	3
520	1067	1	4	3
724	1030	1	4	1
18400	1015	1	4	4
18249	1029	1	4	6
5185	1079	1	4	4
50311	271	1	4	5
956	1042	1	4	4
61115	12007	1	4	5
50233	271	1	4	5
209	281	1	4	3
369	1048	1	4	4
587	1088	1	4	5
18201	1015	1	4	5
367	1048	1	4	2
18253	1029	1	4	4
18207	1015	1	4	5
18363	1034	1	4	7
21263	318	1	4	8
18388	1034	1	4	3
101	1042	1	4	3
18205	1015	1	4	7
576	1081	1	4	6
18211	1015	1	4	1
18166	1029	1	4	7
50265	271	1	4	3
18210	1015	1	4	6
50254	271	1	4	3
9999973	1042	1	4	1
18312	1034	1	4	7
18168	1029	1	4	1
50184	270	1	4	2
19306	1034	1	4	3
51851	1079	1	4	4
18169	1029	1	4	1
21316	320	1	4	7
50268	271	1	4	3
105	1042	1	4	1
580	6686	1	4	3
208	281	1	4	8
527	1067	1	4	5
50224	271	1	4	6
594	6678	1	4	3
173	287	1	4	4
50267	271	1	4	3
18250	1029	1	4	4
608	1088	1	4	7
18308	1034	1	4	7
18327	1029	1	4	3
220	278	1	4	4
18164	1029	1	4	6
18209	1015	1	4	1
18387	1034	1	4	7
9350	13970	1	5	1
6814	2737	1	5	2
563	1079	1	5	3
76726	5511	1	5	1
435	1035	1	5	2
18187	1015	1	5	2
980077	1094	1	5	1
45245	12007	1	5	3
9412	12072	1	5	1
474	1076	1	5	1
18365	1014	1	5	2
9405	12074	1	5	2
17652	2737	1	5	1
18350	1014	1	5	1
9414	12072	1	5	2
381	1166	1	5	2
17896	5901	1	5	1
980131	1094	1	5	2
17905	5901	1	5	1
18160	1029	1	5	1
9415	12072	1	5	1
110	1042	1	5	2
144	1005	1	5	1
980044	1094	1	5	1
9432	13201	1	5	1
76760	5511	1	5	1
980119	1094	1	5	1
980046	1094	1	5	1
999992	1036	1	5	1
431	1079	1	5	1
9434	13201	1	5	1
6734	2262	1	5	1
6742	2262	1	5	1
1101	1031	1	5	2
96	1042	1	5	2
1075	1031	1	5	1
980070	1094	1	5	2
980163	1096	1	5	3
18	1188	1	5	1
151	1005	1	5	1
17603	5303	1	5	1
18368	1014	1	5	1
928	1049	1	5	2
980056	1094	1	5	2
980065	1094	1	5	1
980139	1094	1	5	2
980161	1096	1	5	1
16084	5265	1	5	1
980041	1094	1	5	1
980095	1094	1	5	2
980115	1094	1	5	1
17712	4205	1	5	1
485	1076	1	5	1
980049	1094	1	5	2
980146	1094	1	5	3
980060	1094	1	5	1
6802	2737	1	5	1
5344	1134	1	5	2
619	1093	1	5	2
18405	1014	1	5	1
313	1007	1	5	1
152	1005	1	5	1
1079	1056	1	5	2
63238	3115	1	5	3
980087	1094	1	5	1
18187	1014	1	5	2
1072	1031	1	5	1
76755	5511	1	5	1
162	1005	1	5	1
6336	1009	1	5	2
7374	1041	1	5	2
166	1029	1	5	1
155	1005	1	5	1
18269	1029	1	5	2
980071	1094	1	5	1
7376	1041	1	5	2
98	1042	1	5	2
949	1042	1	5	3
124	1029	1	5	1
980168	1096	1	5	3
145	1005	1	5	1
18391	1014	1	5	2
980134	1094	1	5	2
76728	5511	1	5	1
18346	1029	1	5	2
16	1081	1	5	1
980042	1094	1	5	2
18352	1015	1	5	2
18240	1029	1	5	3
154	1005	1	5	1
486	1076	1	5	3
6733	2262	1	5	1
150	1005	1	5	2
980045	1094	1	5	1
7	1056	1	5	1
484	1076	1	5	1
980062	1094	1	5	1
9406	12072	1	5	1
108	1042	1	5	1
18366	1015	1	5	2
24102	2192	1	5	1
2208	1032	1	5	1
1405	1009	1	5	2
45253	12007	1	5	1
102	1042	1	5	2
441	1055	1	5	2
17919	5901	1	5	1
148	1005	1	5	1
17900	5901	1	5	1
64	1029	1	5	1
980169	1097	1	5	1
121	1042	1	5	2
980162	1096	1	5	3
9337	13970	1	5	1
980093	1094	1	5	3
999994	1036	1	5	3
63247	2356	1	5	3
980043	1094	1	5	2
17944	1968	1	5	1
158	1005	1	5	2
177	1005	1	5	2
1404	1009	1	5	2
980047	1094	1	5	2
24087	5410	1	5	2
980054	1094	1	5	1
9407	12072	1	5	1
6739	2262	1	5	1
16096	5265	1	5	1
999997	1030	1	5	2
18357	1015	1	5	2
76722	5511	1	5	1
17758	120	1	5	1
17891	5901	1	5	1
11808	2192	1	5	1
81	1029	1	5	1
332	1015	1	5	3
980164	1096	1	5	3
18348	1029	1	5	2
143	1005	1	5	2
980128	1094	1	5	1
980066	1094	1	5	1
980114	1094	1	5	1
980143	1094	1	5	1
1071	1031	1	5	2
61124	12007	1	5	2
133	1029	1	5	1
17946	1968	1	5	1
21329	1029	1	5	2
6337	1009	1	5	2
17627	2459	1	5	1
17980	1968	1	5	1
63222	3115	1	5	1
1085	1031	1	5	1
97	1042	1	5	2
16126	5265	1	5	1
1102	1031	1	5	1
980076	1094	1	5	1
980055	1094	1	5	2
114	1042	1	5	3
1406	1009	1	5	3
161	1005	1	5	2
18351	1014	1	5	2
12239	5266	1	5	1
17909	5901	1	5	2
17602	5303	1	5	1
980059	1094	1	5	2
980064	1094	1	5	1
980022	1094	1	5	1
106	1042	1	5	1
542	1080	1	5	2
119	1042	1	5	1
17981	1968	1	5	1
999991	1036	1	5	3
18191	1014	1	5	2
456	1077	1	5	3
980068	1094	1	5	1
166	1005	1	5	2
76724	5511	1	5	1
240	1113	1	5	1
999995	1030	1	5	1
18268	1029	1	5	2
980167	1096	1	5	2
118	1042	1	5	1
480	1076	1	5	1
1082	1031	1	5	1
980125	1094	1	5	2
980067	1094	1	5	1
16098	5265	1	5	1
107	1042	1	5	2
376	1029	1	5	1
113	1042	1	5	1
76730	5511	1	5	2
1074	1031	1	5	2
980069	1094	1	5	1
17898	5901	1	5	2
146	1005	1	5	1
175	1005	1	5	1
2210	1012	1	5	1
9386	14022	1	5	1
204	204	1	5	1
17920	5901	1	5	1
980105	1094	1	5	2
93	1042	1	5	1
153	1005	1	5	2
16134	5265	1	5	1
980160	1096	1	5	3
165	1005	1	5	1
21064	1093	1	5	2
169	1005	1	5	1
15933	5266	1	5	1
14072	1009	1	5	2
980133	1094	1	5	2
1083	1031	1	5	2
123	1042	1	5	2
980147	1094	1	5	3
980118	1094	1	5	2
980052	1094	1	5	2
18267	1029	1	5	1
9893	2192	1	5	1
9397	14022	1	5	1
980035	1094	1	5	1
24882	14069	1	5	1
7372	1041	1	5	2
15976	5266	1	5	1
11739	561	1	5	1
18241	1029	1	5	2
101	1093	1	5	1
980040	1094	1	5	1
980127	1094	1	5	1
145	1029	1	5	1
17918	5901	1	5	2
88	1042	1	5	2
18349	1029	1	5	2
7375	1041	1	5	2
980124	1094	1	5	2
1076	1031	1	5	1
999993	1036	1	5	2
205	1029	1	5	2
149	1005	1	5	1
45246	12007	1	5	1
980145	1094	1	5	2
319	1015	1	5	1
6338	1009	1	5	1
6335	1009	1	5	2
333	1014	1	5	2
140	1005	1	5	2
980153	1094	1	5	1
980051	1094	1	5	2
980063	1094	1	5	1
980074	1094	1	5	1
1073	1031	1	5	2
11750	561	1	5	2
980170	1097	1	5	1
85	1042	1	5	2
371	1029	1	5	1
7381	1041	1	5	2
76731	5511	1	5	1
7373	1041	1	5	2
156	1005	1	5	1
771	1004	1	5	2
172	1029	1	5	2
142	1005	1	5	2
444	1051	1	5	1
308	1060	1	5	3
18373	1015	1	5	2
312	1014	1	5	1
18355	1014	1	5	2
980121	1094	1	5	2
980061	1094	1	5	1
29	901	1	5	2
6339	1009	1	5	2
9416	12072	1	5	1
30147	303481	1	5	1
30159	303481	1	5	1
1	901	1	6	1
525	1067	1	6	1
8	901	1	6	1
20	901	1	6	1
212	290	1	6	1
214	290	1	6	1
50284	271	1	6	1
11	901	1	6	1
16	901	1	6	1
210	290	1	6	1
26	901	1	6	1
15	901	1	6	1
22	901	1	6	1
16040	5266	1	6	1
12	901	1	6	1
17	901	1	6	1
18	901	1	6	1
2	901	2	6	1
21269	318	1	6	1
49456	6214	1	6	1
19	901	1	6	1
14	901	1	6	1
3	901	3	6	1
21	901	2	6	1
1012	1012	1	6	1
25	901	1	6	1
27	901	1	6	1
20632	5261	1	6	1
509	1040	1	6	1
229	292	1	6	1
9	901	1	6	1
13	901	1	6	1
