ca_id	part_id	site_id	mclust	clust_hard	clust_col
12257	1	5266	9	1	1
12231	1	5266	9	1	1
24895	1	14069	9	1	1
1438	8	143	9	1	1
16000	1	5266	9	1	1
15931	1	5266	9	1	1
24082	1	5410	9	1	1
432	1	1079	9	1	1
6847	1	83	9	1	1
426	1	1035	9	1	1
333	1	1173	9	1	1
17984	1	1968	9	1	1
16142	1	5265	9	1	1
24979	1	14069	9	1	1
691	1	1209	9	1	1
30145	1	303481	9	1	1
16037	1	5266	9	1	1
24953	1	14069	9	1	1
17650	1	2737	9	1	1
61128	1	12007	9	3	3
24074	1	2192	9	1	1
111	1	115179	9	1	1
3563	1	14993	9	1	1
63221	1	2356	9	1	1
31191	1	1106	9	1	1
61125	1	12007	9	1	1
12247	1	5266	9	1	1
63241	1	2356	9	1	1
24083	1	5410	9	1	1
24080	1	5410	9	1	1
63251	1	2356	9	1	1
3537	1	13788	9	1	1
12238	1	5266	9	1	1
17643	1	2737	9	1	1
17660	1	2737	9	1	1
9422	1	12739	9	1	1
6726	1	2262	9	1	1
12233	1	5266	9	1	1
24926	1	14069	9	1	1
16009	1	5266	9	1	1
17653	1	2737	9	1	1
15967	1	5266	9	1	1
16036	1	5266	9	1	1
15940	1	5266	9	1	1
24969	1	14069	9	1	1
49478	1	6224	9	1	1
6725	1	2262	9	1	1
9904	1	2192	9	1	1
15989	1	5266	9	1	1
12232	1	5266	10	1	1
50325	1	271	10	1	1
237	1	287	10	3	3
9350	1	13970	10	3	3
24981	1	14069	10	1	1
12268	1	5266	10	1	1
1	1	901	10	2	2
24836	1	15292	10	3	1
30138	1	303481	10	4	4
3813	1	5410	10	3	3
16164	1	12477	10	3	3
15949	1	5266	10	1	1
9382	1	14022	10	3	3
17897	1	5901	10	3	3
5198	1	1118	10	3	3
16111	1	5265	10	1	1
24935	1	14069	10	3	3
474	1	1076	10	4	4
9428	1	12739	10	3	3
9425	1	12739	10	3	3
50279	1	271	10	3	3
8755	1	15375	10	1	1
76714	1	2113	10	4	3
20	1	901	10	4	4
30144	1	303481	10	3	3
18103	1	5894	10	1	1
30162	1	303481	10	4	3
64004	1	12477	10	1	1
9389	1	14022	10	1	1
24924	1	14069	10	3	3
24932	1	14069	10	1	1
17975	1	1968	10	3	3
18105	1	5894	10	4	3
16135	1	5265	10	1	1
50294	1	271	10	1	1
16171	1	12477	10	1	1
6804	1	2737	10	1	1
50309	1	271	10	3	1
16088	1	5265	10	3	3
9381	1	14022	10	4	4
6803	1	2737	10	3	3
6789	1	2737	10	3	3
32190	1	1106	10	3	3
24964	1	14069	10	1	1
30143	1	303481	10	3	3
41336	1	5257	10	4	3
24921	1	14069	10	3	3
6836	1	83	10	3	3
11778	1	561	10	3	3
29909	1	5894	10	1	1
3529	1	10807	10	4	3
24877	1	14069	10	3	3
18305	1	1034	10	4	4
18232	1	1015	10	4	3
76757	1	5265	10	3	3
6811	1	2737	10	1	1
16144	1	5265	10	3	3
15998	1	5266	10	3	1
9379	1	13367	10	1	1
21281	1	318	10	3	3
18	1	1188	10	4	3
9355	1	13970	10	1	1
76759	1	2515	10	3	1
591	2	1088	10	4	3
28	1	901	10	3	3
9353	1	13970	10	3	3
9334	1	13970	10	1	1
12272	1	5266	10	3	3
50318	1	271	10	3	1
18044	1	2748	10	3	3
16048	1	5266	10	3	3
11756	1	561	10	3	3
50178	1	274	10	3	3
50284	1	271	10	4	4
24913	1	14069	10	4	3
17958	1	1968	10	3	3
24987	1	14069	10	1	1
11812	1	2192	10	1	1
24255	1	2192	10	3	3
15974	1	5266	10	1	1
363	1	1048	10	4	4
268	1	1127	10	3	1
11781	1	561	10	3	3
6817	1	2737	10	3	3
180	1	1005	10	2	2
8699	1	15424	10	1	1
24919	1	14069	10	1	1
17943	1	1968	10	3	1
482	1	1191	10	1	1
18098	1	5894	10	3	3
17925	1	1968	10	1	1
17956	1	1968	10	3	3
17616	1	2486	10	3	3
24978	1	14069	10	4	3
20147	1	12007	10	3	3
15935	1	5266	10	4	3
17963	1	1968	10	1	1
17930	1	1968	10	1	1
76758	1	5254	10	4	4
9346	1	13970	10	3	3
613	1	1088	10	3	3
6829	1	2737	10	3	1
12219	1	5266	10	1	1
268	1	1042	10	4	4
501	1	1084	10	3	3
485	1	1076	10	3	3
20137	1	12007	10	3	3
9339	1	13970	10	3	3
24254	1	2192	10	3	3
9452	1	15291	10	1	1
16115	1	5265	10	1	3
315	1	1026	10	4	3
218	1	290	10	4	4
18102	1	5894	10	1	1
6802	1	2737	10	3	3
64057	1	5901	10	1	1
24989	1	15292	10	1	1
16177	1	12477	10	3	3
18101	1	5894	10	3	1
50221	1	271	10	4	4
9333	1	13970	10	3	3
63254	1	3115	10	3	3
9336	1	13970	10	3	3
15970	1	5266	10	3	1
16147	1	5265	10	3	3
500	1	1068	10	4	3
17926	1	1968	10	3	3
12266	1	5266	10	3	3
24967	1	14069	10	4	3
112	1	1042	10	4	3
6792	1	2737	10	4	3
1978	1	115220	10	1	1
64007	1	12477	10	1	1
45244	1	12007	10	3	3
6835	1	83	10	4	3
15955	1	5266	10	4	3
8793	1	13986	10	3	3
11779	1	561	10	1	1
50319	1	271	10	3	1
15964	1	5266	10	1	1
16169	1	12477	10	1	1
24808	1	15292	10	4	4
76713	1	2113	10	1	1
12265	1	5266	10	4	3
187	1	187	10	1	1
64014	1	12477	10	3	3
16106	1	5265	10	3	3
194	1	1007	10	3	3
17936	1	1968	10	3	3
24929	1	14069	10	4	4
9370	1	14210	10	3	3
17904	1	5901	10	3	3
46304	1	12007	10	4	4
291	1	1122	10	3	1
50241	1	271	10	4	3
15953	1	5266	10	4	3
12222	1	5266	10	1	1
9335	1	13970	10	3	3
24944	1	14069	10	1	1
15942	1	5266	10	3	1
18106	1	2458	10	3	3
17756	1	120	10	3	3
980058	1	1094	10	1	1
26	1	901	10	4	4
17727	1	2737	10	3	1
3799	1	5410	10	1	1
20631	1	5261	10	1	1
18043	1	2748	10	3	1
16132	1	5265	10	3	3
49455	1	6214	10	4	3
3812	1	5410	10	4	4
16173	1	12477	10	3	3
17969	1	1968	10	3	3
76712	1	2113	10	3	3
24875	1	14069	10	1	1
9435	1	13201	10	1	1
335	1	1015	10	1	1
95	1	1042	10	4	3
11775	1	561	10	3	3
16149	1	5265	10	1	1
436	1	1035	10	2	2
50235	1	271	10	4	4
6872	1	83	10	1	1
24931	1	14069	10	1	1
9436	1	13201	10	3	3
6807	1	2737	10	1	1
1806	1	115171	10	1	1
405	1	1002	10	3	3
16123	1	5265	10	1	1
50312	1	271	10	4	4
24819	1	15292	10	3	3
1969	1	115167	10	1	1
17882	1	5901	10	3	3
50299	1	271	10	1	1
1980	1	115124	10	1	1
592	1	1082	10	1	1
50183	1	270	10	2	2
29954	1	15424	10	1	1
24904	1	14069	10	3	3
76753	1	5511	10	3	1
9349	1	13970	10	3	3
12277	1	5266	10	4	3
29912	1	5266	10	4	3
24937	1	14069	10	1	1
64009	1	12477	10	3	3
488	1	1074	10	4	3
6832	1	2737	10	3	3
16013	1	5266	10	3	3
16140	1	5265	10	1	1
45253	1	12007	10	4	4
18035	1	2748	10	1	1
16017	1	5266	10	4	3
15922	1	5266	10	1	1
17908	1	5901	10	3	3
30154	1	303481	10	3	3
15948	1	5266	10	3	1
17935	1	1968	10	3	3
12225	1	5266	10	3	3
17913	1	5901	10	3	3
24938	1	14069	10	1	1
94	1	1042	10	4	4
53502	1	1127	10	1	1
24831	1	15292	10	1	1
6749	1	2262	10	1	1
64015	1	12477	10	3	3
1975	1	115202	10	1	1
24906	1	14069	10	3	3
16005	1	5266	10	3	3
30139	1	303481	10	3	3
76732	1	5511	10	1	3
320	1	1025	10	4	3
17964	1	1968	10	3	3
16125	1	11000	10	3	3
49421	1	6208	10	4	4
50333	1	271	10	3	3
16183	1	5261	10	1	1
16029	1	5266	10	3	3
50327	1	271	10	4	3
24854	1	15292	10	3	3
30163	1	303481	10	1	1
64010	1	12477	10	3	3
15975	1	5266	10	2	2
24870	1	15292	10	1	1
127	1	294	10	4	4
15915	1	5266	10	1	1
64002	1	11000	10	4	4
18034	1	2748	10	1	1
1983	1	115224	10	1	3
9345	1	13970	10	3	3
16175	1	12477	10	3	3
12218	1	5266	10	1	1
30160	1	303481	10	4	4
24874	1	14069	10	1	1
16097	1	5265	10	1	1
9368	1	14210	10	3	3
6806	1	2737	10	3	3
17954	1	1968	10	1	1
17972	1	1968	10	1	1
12220	1	5266	10	3	3
9391	1	14022	10	3	1
3801	1	5410	10	1	1
17659	1	2737	10	3	3
11807	1	2192	10	1	1
18039	1	2748	10	1	1
336	1	1017	10	1	1
2209	1	1032	10	4	4
49537	1	6213	10	3	3
212	1	212	10	3	3
9413	1	12072	10	3	3
16114	1	5265	10	4	3
46391	1	12007	10	4	4
30146	1	303481	10	1	1
24917	1	14069	10	3	1
50234	1	271	10	3	3
12230	1	5266	10	1	1
9364	1	13892	10	3	3
64006	1	12477	10	3	1
17928	1	1968	10	3	3
9378	1	13367	10	4	3
50307	1	271	10	1	1
581	1	1088	10	4	4
1979	1	115152	10	1	1
50223	1	271	10	1	1
314	1	1007	10	4	4
17949	1	1968	10	1	1
50278	1	271	10	3	3
471	1	1076	10	3	3
76718	1	2113	10	4	3
64017	1	12477	10	4	3
24916	1	14069	10	1	1
17744	1	120	10	1	1
16049	1	5266	10	3	3
15973	1	5266	10	4	3
16050	1	5266	10	3	3
9384	1	14022	10	3	3
50269	1	271	10	3	3
15966	1	5266	10	3	3
23	1	901	10	4	3
24900	1	14069	10	4	4
45249	1	12007	10	4	3
63253	1	2356	10	1	3
12271	1	5266	10	4	3
9433	1	13201	10	1	3
15968	1	5266	10	3	3
15987	1	5266	10	3	3
64058	1	5901	10	3	3
7	1	901	10	3	3
17638	1	2737	10	3	3
17642	1	2737	10	1	1
1973	1	115201	10	1	1
64012	1	12477	10	3	3
16168	1	12477	10	3	3
24942	1	14069	10	1	1
24984	1	14069	10	1	1
2	2	901	10	2	2
9411	1	12072	10	4	4
8683	1	15531	10	1	1
16174	1	12477	10	3	3
16019	1	5266	10	1	1
6754	1	2262	10	3	3
24951	1	14069	10	1	1
50251	1	271	10	1	1
15969	1	5266	10	4	3
143	1	293	10	2	2
15936	1	5266	10	1	1
16166	1	12477	10	1	1
6826	1	2737	10	4	3
16034	1	5266	10	4	3
18107	1	2740	10	3	3
9423	1	12739	10	3	3
16162	1	13563	10	4	4
12223	1	5266	10	1	1
11782	1	561	10	3	3
18048	1	2748	10	3	3
64016	1	12477	10	4	4
24079	1	5410	10	4	3
24837	1	15292	10	1	1
446	1	1188	10	4	3
24893	1	14069	10	4	3
64008	1	12477	10	3	3
6833	1	2737	10	4	4
11784	1	561	10	3	1
63248	1	2356	10	4	3
16165	1	12477	10	3	3
17641	1	2737	10	3	3
10	1	901	10	3	3
17931	1	1968	10	4	3
76749	1	5511	10	1	1
9369	1	14210	10	3	1
30151	1	303481	10	3	3
1721	1	115163	10	3	3
468	1	1076	10	1	1
9358	1	10187	10	1	1
15919	1	5266	10	3	3
17902	1	5901	10	1	1
24	1	901	10	4	4
1722	1	115145	10	3	3
12276	1	5266	10	4	3
15951	1	5266	10	1	1
472	1	1076	10	3	3
9874	1	2192	10	3	1
17651	1	2737	10	1	1
16051	1	5266	10	3	1
64001	1	11000	10	4	4
240	1	1113	10	3	3
1003	1	1003	10	4	3
17976	1	1968	10	1	1
16167	1	12477	10	3	3
16053	1	5266	10	3	1
15981	1	5266	10	4	4
980120	1	1094	10	4	3
17877	1	5901	10	3	3
50230	1	271	10	1	1
17940	1	1968	10	1	1
50225	1	271	10	1	1
17967	1	1968	10	3	1
24920	1	14069	10	3	3
8698	1	15424	10	1	1
64013	1	12477	10	3	3
30156	1	303481	10	3	3
17871	1	5901	10	1	1
15918	1	5266	10	3	3
5203	1	1132	10	1	1
11780	1	561	10	1	1
117	1	251561	10	3	3
20140	1	12007	10	1	1
17937	1	1968	10	1	1
24973	1	14069	10	3	3
50237	1	271	10	1	1
15978	1	5266	10	1	1
53501	1	1127	10	1	1
9401	1	14022	10	3	3
443	1	1051	10	3	1
587	1	1088	10	2	2
9386	1	14022	10	4	3
6788	1	2737	10	3	3
12226	1	5266	10	1	1
9437	1	13201	10	3	1
204	1	204	10	3	3
16139	1	5265	10	1	1
16020	1	5266	10	4	4
17888	1	5901	10	1	1
16160	1	13563	10	4	4
3528	1	13946	10	1	1
6810	1	2737	10	3	3
12267	1	5266	10	3	1
16030	1	5266	10	3	3
24884	1	14069	10	1	3
24922	1	14069	10	1	1
17646	1	2737	10	1	1
17951	1	1968	10	3	3
9392	1	14022	10	3	3
9396	1	14022	10	1	1
16092	1	5265	10	1	1
16153	1	5265	10	3	3
45247	1	12007	10	3	3
21	2	901	10	4	4
17732	1	2737	10	3	1
17770	1	120	10	1	1
9426	1	12739	10	3	3
15917	1	5266	10	1	1
6805	1	2737	10	3	1
17953	1	1968	10	3	3
76725	1	5511	10	4	4
9417	1	12072	10	3	3
9394	1	14022	10	3	3
50313	1	271	10	4	4
64055	1	5901	10	3	3
24897	1	14069	10	1	1
6750	1	2262	10	1	1
24930	1	14069	10	3	3
17978	1	1968	10	3	1
11774	1	561	10	3	3
6808	1	2737	10	1	1
15976	1	5266	10	4	4
76748	1	5511	10	3	3
24841	1	15292	10	3	3
15939	1	5266	10	4	3
24909	1	14069	10	3	3
64011	1	12477	10	3	3
24896	1	14069	10	1	1
11745	1	561	10	3	3
20636	1	5258	10	1	1
17605	1	5303	10	3	3
24914	1	14069	10	1	1
15982	1	5266	10	4	4
17736	1	2737	10	3	3
18100	1	5894	10	3	3
50316	1	271	10	3	3
50281	1	271	10	1	1
50324	1	271	10	1	1
24945	1	14069	10	3	3
16104	1	5265	10	3	3
497	1	1065	10	4	4
16129	1	5265	10	1	1
21994	1	10080	10	3	3
50304	1	271	10	4	4
49001	1	6128	10	3	3
25	1	901	10	4	4
6830	1	2737	10	3	3
16112	1	5265	10	3	3
9385	1	14022	10	1	1
9354	1	13970	10	3	3
9403	1	14022	10	1	1
256	1	311	10	3	3
15943	1	5266	10	3	3
18099	1	5894	10	1	1
147	1	1005	10	3	3
15971	1	5266	10	4	3
116	1	1031	10	4	3
64005	1	12477	10	4	3
6870	1	83	10	1	1
193	1	1039	10	3	3
16161	1	13563	10	4	3
9340	1	13970	10	3	3
49419	1	6208	10	4	3
24880	1	14069	10	3	3
16180	1	5795	10	1	3
17952	1	1968	10	1	1
2101	1	210	10	4	3
408	1	1002	10	1	1
24965	1	14069	10	4	3
50287	1	271	10	4	3
9380	1	13367	10	1	1
12244	1	5266	10	3	3
8850	1	14676	10	1	1
6828	1	2737	10	3	3
12237	1	5266	10	3	3
9421	1	12739	10	3	3
980103	1	1094	10	4	3
16038	1	5266	10	1	1
16103	1	5265	10	1	1
12273	1	5266	10	3	3
50242	1	271	10	1	1
9344	1	13970	10	3	3
20632	1	5261	10	4	2
17893	1	5901	10	1	1
15930	1	5266	10	4	3
16152	1	5265	10	1	1
980098	1	1094	10	4	4
16033	1	5266	10	1	1
15983	1	5266	10	3	3
24955	1	14069	10	1	1
9341	1	13970	10	1	1
335	1	1048	10	1	1
45251	1	12007	10	4	4
17644	1	2737	10	1	1
17939	1	1968	10	3	3
76723	1	5511	10	1	1
50332	1	271	10	3	3
4	1	901	10	4	4
11759	1	561	10	3	3
9441	1	12442	10	1	1
15947	1	5266	10	3	3
50301	1	271	10	1	1
24940	1	14069	10	3	3
9438	1	13201	10	1	1
16002	1	5266	10	3	3
30153	1	303481	10	1	1
24925	1	14069	10	3	3
17977	1	1968	10	3	3
24075	1	2192	10	1	1
29939	1	5266	10	3	3
11757	1	561	10	3	3
46393	1	12007	10	3	3
50303	1	271	10	3	1
2103	3	210	10	3	3
24901	1	14069	10	1	1
9440	1	12442	10	3	3
17942	1	1968	10	3	3
45956	1	12007	10	3	3
16131	1	5265	10	1	1
16172	1	12477	10	3	3
16010	1	5266	10	1	1
11809	1	2192	10	1	1
50232	1	271	10	3	3
11805	1	2192	10	1	1
351	1	1040	10	3	3
24892	1	14069	10	1	1
3797	1	5410	10	1	1
12256	1	5266	10	3	3
16170	1	12477	10	3	3
15996	1	5266	10	1	1
24092	1	5410	10	3	3
9416	1	12072	10	3	3
24063	1	5410	10	1	1
9347	1	13970	10	3	3
15984	1	5266	10	1	1
76746	1	5511	10	1	1
9431	1	13201	10	3	1
50286	1	271	10	3	1
123	1	1031	10	3	3
30159	1	303481	10	4	4
9338	1	13970	10	3	3
20133	1	12007	10	3	3
30149	1	303481	10	4	3
24972	1	14069	10	3	3
16095	1	5265	10	3	3
470	1	1076	11	3	3
292	1	1122	11	4	3
50330	1	271	11	1	1
24934	1	14069	11	4	3
24918	1	14069	11	3	3
15965	1	5266	11	1	1
3	1	1031	11	1	1
20163	1	12072	11	1	1
17973	1	1968	11	1	1
18162	1	1014	11	4	3
476	1	1076	11	3	3
24827	1	15292	11	3	3
980126	1	1094	11	1	1
980023	1	1094	11	1	1
980092	1	1094	11	4	4
605	1	1088	11	4	3
45245	1	12007	11	4	4
6744	1	2262	11	3	3
15958	1	5266	11	3	1
132	1	1042	11	1	1
17661	1	2737	11	3	3
2102	2	210	11	4	3
553	1	1080	11	3	3
17965	1	1968	11	1	1
18042	1	2748	11	4	3
16130	1	5265	11	1	1
980173	1	1097	11	1	1
980111	1	1094	11	3	3
16100	1	5265	11	1	1
331	1	1173	11	3	3
24093	1	5410	11	4	3
6863	1	83	11	1	1
64056	1	5901	11	1	1
980106	1	1094	11	1	1
318	1	1025	11	3	3
212	1	290	11	2	2
363	1	1029	11	1	1
562	1	1079	11	3	3
17923	1	5901	11	1	1
980131	1	1094	11	3	3
49519	1	6215	11	4	4
9343	1	13970	11	1	1
64060	1	5901	11	1	1
50177	1	274	11	4	4
250	1	1127	11	3	3
16045	1	5266	11	3	3
49521	1	6216	11	3	1
50249	1	271	11	4	4
980150	1	1094	11	1	1
6738	1	2262	11	3	3
17880	1	5901	11	1	1
980109	1	1094	11	1	1
99	1	1042	11	1	1
11758	1	561	11	1	1
21063	1	1093	11	1	1
18358	1	1015	11	3	3
16155	1	5265	11	1	1
18239	1	1029	11	3	3
431	1	1079	11	4	3
6734	1	2262	11	4	4
9348	1	13970	11	3	3
6742	1	2262	11	4	4
24903	1	14069	11	4	3
9446	1	12895	11	3	3
125	1	1042	11	4	4
50226	1	271	11	3	3
980137	1	1094	11	3	3
354	1	1021	11	3	3
49482	1	6212	11	4	4
17934	1	1968	11	3	3
6791	1	2737	11	1	1
135	1	1042	11	4	3
483	1	1076	11	4	4
311	1	1014	11	1	1
980083	1	1094	11	1	1
624	1	1082	11	4	3
980088	1	1094	11	1	1
20157	1	12007	11	3	3
24813	1	15292	11	3	3
16176	1	12477	11	3	3
366	1	1021	11	4	4
17876	1	5901	11	1	1
17628	1	2459	11	1	1
291	1	1042	11	4	4
24267	1	2192	11	4	3
192	1	1007	11	3	3
16156	1	5265	11	1	1
1967	1	115103	11	3	3
17929	1	1968	11	1	1
18041	1	2748	11	1	1
980161	1	1096	11	1	3
20131	1	12007	11	3	1
120	1	1042	11	1	1
599	1	1082	11	4	3
68	1	6687	11	4	4
350	1	1021	11	3	3
11	1	901	11	4	4
127	1	1042	11	1	1
129	1	1042	11	1	1
331	1	1014	11	4	4
50246	1	271	11	3	3
510	1	1040	11	3	1
371	1	1192	11	3	3
1126	1	1057	11	3	3
6794	1	2737	11	1	1
980084	1	1094	11	1	1
233	1	1041	11	4	3
24888	1	14069	11	3	3
9408	1	12072	11	3	3
590	1	1088	11	4	4
1010	1	1093	11	3	3
356	1	1011	11	3	3
9342	1	13970	11	3	3
18037	1	2748	11	3	3
388	1	1051	11	3	3
9409	1	12072	11	3	3
17753	1	120	11	3	3
137	1	1042	11	3	3
133	1	1042	11	3	3
980012	1	1094	11	3	3
261	1	282	11	3	3
17631	1	2459	11	1	1
980036	1	1094	11	4	4
1951	1	1038	11	1	1
980080	1	1094	11	1	1
25001	1	15292	11	3	3
17955	1	1968	11	1	1
11747	1	561	11	1	1
959	1	1042	11	1	1
364	1	1024	11	4	4
24908	1	14069	11	1	1
618	1	1082	11	4	3
134	1	1042	11	3	3
980021	1	1094	11	3	3
504	1	1052	11	3	3
348	1	1054	11	3	3
275	1	1042	11	4	4
17708	1	4205	11	3	1
980026	1	1094	11	3	3
3814	1	5410	11	3	3
9395	1	14022	11	1	1
16116	1	5265	11	1	1
1070	1	1031	11	1	1
24886	1	14069	11	4	4
3804	1	5410	11	4	3
17614	1	2486	11	3	3
17903	1	5901	11	3	3
50321	1	271	11	3	3
24088	1	5410	11	4	3
602	1	1082	11	4	3
6819	1	2737	11	1	1
16085	1	5265	11	1	1
9445	1	14490	11	1	1
441	1	1194	11	1	1
980112	1	1094	11	3	3
980073	1	1094	11	4	4
191	1	290	11	3	3
50310	1	271	11	1	1
980113	1	1094	11	3	3
53619	1	1018	11	4	3
980082	1	1094	11	3	3
1706	1	115187	11	1	1
9377	1	13367	11	4	3
16099	1	5265	11	3	3
50300	1	271	11	1	1
16021	1	5266	11	4	3
15995	1	5266	11	1	1
164	1	310	11	3	3
359	1	1011	11	4	3
18324	1	1029	11	4	4
49415	1	6208	11	1	1
24985	1	14069	11	3	3
11740	1	561	11	1	1
457	1	1077	11	4	4
16040	1	5266	11	2	2
331	1	1021	11	1	1
484	1	1076	11	4	4
189	1	1007	11	3	1
980032	1	1094	11	3	3
980123	1	1094	11	1	1
24991	1	15292	11	1	1
980157	1	1095	11	1	1
12248	1	5266	11	1	1
1	1	1031	11	1	1
104	1	1042	11	3	3
6856	1	83	11	1	1
17901	1	5901	11	1	1
619	1	1082	11	3	1
102	1	1042	11	4	3
123	1	1029	11	3	3
17630	1	2459	11	3	1
17907	1	5901	11	3	3
11748	1	561	11	1	1
24878	1	14069	11	3	3
16143	1	5265	11	1	1
438	1	1055	11	3	3
50292	1	271	11	1	1
18361	1	1015	11	3	3
9366	1	14210	11	3	3
18038	1	2748	11	3	3
621	1	1082	11	4	3
17747	1	120	11	1	1
24890	1	14069	11	3	3
362	1	1048	11	4	4
15937	1	5266	11	1	1
50314	1	271	11	3	3
8571	1	11911	11	1	1
50229	1	271	11	1	1
17933	1	1968	11	1	1
1705	1	115187	11	1	1
8627	1	15622	11	3	1
24992	1	15292	11	1	1
9424	1	12739	11	4	4
24899	1	14069	11	3	3
344	1	1011	11	3	3
1716	1	115192	11	3	3
980172	1	1097	11	3	3
17927	1	1968	11	1	1
6739	1	2262	11	4	3
393	1	1022	11	1	1
12235	1	5266	11	1	1
434	1	1079	11	3	3
18393	1	1034	11	4	4
11776	1	561	11	1	1
5353	1	1214	11	4	4
1708	1	115187	11	3	3
980171	1	1097	11	1	1
50262	1	271	11	4	3
360	1	1011	11	4	4
4612	1	1045	11	3	3
18359	1	1015	11	3	3
466	1	1188	11	3	3
11760	1	561	11	3	3
50331	1	271	11	3	1
588	1	6689	11	1	1
479	1	1076	11	4	4
505	1	1052	11	3	3
16102	1	5265	11	1	1
980029	1	1094	11	3	3
24977	1	14069	11	1	1
24915	1	14069	11	3	3
76715	1	2113	11	1	1
17974	1	1968	11	1	1
1645	1	115113	11	1	1
16148	1	5265	11	3	3
24065	1	5410	11	1	1
316	1	1052	11	3	3
25002	1	15292	11	1	1
16141	1	5265	11	1	1
18322	1	1029	11	3	3
125	1	1031	11	3	1
980114	1	1094	11	4	4
16154	1	5265	11	1	1
50320	1	271	11	4	4
343	1	1020	11	3	3
980143	1	1094	11	4	3
92	1	1042	11	3	3
17910	1	5901	11	1	1
980017	1	1094	11	4	4
980085	1	1094	11	1	1
980030	1	1094	11	3	3
481	1	1076	11	3	3
482	1	1076	11	4	4
18328	1	1034	11	3	3
9873	1	2192	11	3	1
16055	1	5266	11	3	3
264	1	282	11	3	3
980138	1	1094	11	4	4
16039	1	5266	11	1	1
50290	1	271	11	1	1
1085	1	1031	11	1	1
1966	1	115183	11	1	1
17885	1	5901	11	3	3
314	1	1015	11	3	3
589	1	1082	11	4	4
578	1	1088	11	4	4
16138	1	5265	11	1	1
264	1	1042	11	4	4
50227	1	271	11	3	3
17957	1	1968	11	3	3
17899	1	5901	11	1	1
50250	1	271	11	4	3
24054	1	2192	11	1	1
339	1	1054	11	3	3
263	1	1042	11	4	3
16008	1	5266	11	4	3
980020	1	1094	11	1	1
16101	1	5265	11	3	3
6855	1	83	11	1	1
24816	1	15292	11	3	3
24902	1	14069	11	4	4
1687	1	115105	11	3	3
463	1	1188	11	3	3
8667	1	11911	11	1	1
499	1	1065	11	3	3
11803	1	2192	11	1	1
49480	1	6215	11	1	1
20634	1	5261	11	3	3
458	1	1077	11	4	4
91	1	1042	11	3	3
597	1	1082	11	4	3
18237	1	1015	11	4	3
3527	1	14674	11	1	1
15994	1	5266	11	3	3
24876	1	14069	11	3	3
11735	1	4064	11	1	1
24814	1	15292	11	3	3
17970	1	1968	11	1	1
50180	1	274	11	3	1
11755	1	561	11	1	1
24818	1	15292	11	3	3
17884	1	5901	11	3	3
456	1	1077	11	4	4
980129	1	1094	11	1	1
24993	1	15292	11	3	3
11741	1	561	11	1	1
319	1	1025	11	4	3
3798	1	5410	11	3	3
50222	1	271	11	3	1
980117	1	1094	11	1	1
18354	1	1014	11	3	3
213111	1	322	11	3	3
9387	1	14022	11	1	1
113	1	1042	11	4	4
3536	1	12557	11	1	1
50315	1	271	11	4	3
16024	1	5266	11	1	1
17748	1	120	11	3	3
17637	1	2737	11	1	1
175	1	1005	11	4	3
50261	1	271	11	3	3
15941	1	5266	11	3	3
2210	1	1012	11	4	4
24995	1	15292	11	4	3
16090	1	5265	11	1	1
980101	1	1094	11	3	1
980136	1	1094	11	4	4
136	1	1042	11	3	3
980081	1	1094	11	1	1
18320	1	1034	11	1	1
958	1	1042	11	3	3
980019	1	1094	11	1	1
18353	1	1014	11	4	4
17987	1	1968	11	3	3
980034	1	1094	11	1	1
50264	1	271	11	4	3
167	1	1005	11	3	3
477	1	1076	11	4	3
15957	1	5266	11	1	1
980099	1	1094	11	1	1
18284	1	1034	11	3	3
475	1	1076	11	4	4
24055	1	2192	11	1	1
16025	1	5266	11	1	1
1982	1	115181	11	1	1
9444	1	14490	11	1	1
16042	1	5266	11	1	1
16081	1	5265	11	1	1
217	1	290	11	4	4
50275	1	271	11	1	1
24070	1	5410	11	4	4
17895	1	5901	11	1	1
15992	1	5266	11	1	1
24064	1	5410	11	1	1
17634	1	2459	11	1	1
45252	1	12007	11	4	3
24839	1	15292	11	1	1
16122	1	5265	11	1	1
20151	1	12007	11	3	3
330	1	1011	11	1	1
24840	1	15292	11	4	3
50322	1	271	11	3	3
50298	1	271	11	3	3
49527	1	6213	11	3	1
980089	1	1094	11	1	1
16121	1	5265	11	1	1
24825	1	15292	11	3	3
980038	1	1094	11	1	1
18241	1	1029	11	4	4
30137	1	303481	11	1	1
16082	1	5265	11	1	1
980057	1	1094	11	1	1
103	1	1042	11	3	1
357	1	1001	11	3	3
117	1	1042	11	1	1
141	1	1005	11	1	1
980116	1	1094	11	3	3
980024	1	1094	11	4	3
15938	1	5266	11	1	1
329	1	1014	11	4	3
50228	1	271	11	3	1
18040	1	2748	11	3	3
17757	1	120	11	1	1
265	1	1042	11	4	4
24898	1	14069	11	3	3
980090	1	1094	11	3	3
18033	1	2748	11	1	1
5206	1	1132	11	3	3
18349	1	1029	11	4	4
157	1	1005	11	3	3
15954	1	5266	11	1	1
353	1	1029	11	3	3
50289	1	271	11	3	1
12269	1	5266	11	1	1
6831	1	2737	11	4	3
3806	1	5410	11	4	4
30136	1	303481	11	4	3
16087	1	5265	11	1	1
333	1	1001	11	1	1
980155	1	1095	11	3	3
346	1	1011	11	3	3
49485	1	6224	11	3	3
18068	1	2748	11	1	1
